playlist_id,playlist_name,collection_date,mean_track_date,playlist_type,nb_tracks,nb_clusters,nb_clusters_2,hh_index,hh_index_2,distances,distances_2,distances_3,stirling_index,stirling_index_2
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2021-10-01 00:00:00+00:00,2017-06-22 06:32:15.483870976+00:00,Major label,279,2,10,5033.979522359682,1158.3869683071903,0.23750550893009378,0.5682873861381846,0.7687364732143525,[[0.11794572]],[[0.25934183]]
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2021-10-08 00:00:00+00:00,2017-06-11 17:38:03.870967808+00:00,Major label,279,4,10,2798.3967317994375,1080.022096324559,0.4146617735687224,0.5489114421402869,0.7690208837053262,[[0.19764525]],[[0.26065338]]
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2021-10-15 00:00:00+00:00,2017-06-11 17:38:03.870967808+00:00,Major label,279,3,10,3419.920093523978,1080.022096324559,0.353582657122123,0.5489114421402869,0.7690208837053262,[[0.17317509]],[[0.26065338]]
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2021-10-22 00:00:00+00:00,2017-06-11 17:38:03.870967808+00:00,Major label,279,4,10,2798.3967317994375,1080.022096324559,0.4146617735687224,0.5489114421402869,0.7690208837053262,[[0.19764525]],[[0.26065338]]
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2021-10-29 00:00:00+00:00,2017-06-11 17:38:03.870967808+00:00,Major label,279,4,10,2798.3967317994375,1080.022096324559,0.4146617735687224,0.5489114421402869,0.7690208837053262,[[0.19764525]],[[0.26065338]]
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2021-11-05 00:00:00+00:00,2017-06-11 17:38:03.870967808+00:00,Major label,279,3,9,3419.920093523978,1259.8759008748605,0.353582657122123,0.5527400600906119,0.7690208837053262,[[0.17317509]],[[0.25448635]]
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2021-11-12 00:00:00+00:00,2017-06-11 17:38:03.870967808+00:00,Major label,279,4,10,2798.3967317994375,1080.022096324559,0.4146617735687224,0.5489114421402869,0.7690208837053262,[[0.19764525]],[[0.26065338]]
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2021-11-19 00:00:00+00:00,2017-06-11 17:38:03.870967808+00:00,Major label,279,4,10,2798.3967317994375,1080.022096324559,0.4146617735687224,0.5489114421402869,0.7690208837053262,[[0.19764525]],[[0.26065338]]
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2021-11-26 00:00:00+00:00,2017-06-11 14:01:17.419354880+00:00,Major label,279,3,10,3419.920093523978,1080.022096324559,0.353582657122123,0.5489114421402869,0.7690208837053262,[[0.17317509]],[[0.26065338]]
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2021-12-03 00:00:00+00:00,2017-06-11 14:01:17.419354880+00:00,Major label,279,3,10,3419.920093523978,1080.022096324559,0.353582657122123,0.5489114421402869,0.7690208837053262,[[0.17317509]],[[0.26065338]]
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2021-12-10 00:00:00+00:00,2017-06-11 14:01:17.419354880+00:00,Major label,279,4,10,2798.3967317994375,1080.022096324559,0.4146617735687224,0.5489114421402869,0.7690208837053262,[[0.19764525]],[[0.26065338]]
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2021-12-17 00:00:00+00:00,2017-06-11 14:01:17.419354880+00:00,Major label,279,4,10,2798.3967317994375,1080.022096324559,0.4146617735687224,0.5489114421402869,0.7690208837053262,[[0.19764525]],[[0.26065338]]
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2021-12-24 00:00:00+00:00,2017-06-11 14:01:17.419354880+00:00,Major label,279,3,10,3419.920093523978,1080.022096324559,0.353582657122123,0.5489114421402869,0.7690208837053262,[[0.17317509]],[[0.26065338]]
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2021-12-31 00:00:00+00:00,2017-06-11 14:01:17.419354880+00:00,Major label,279,3,10,3419.920093523978,1080.022096324559,0.353582657122123,0.5489114421402869,0.7690208837053262,[[0.17317509]],[[0.26065338]]
11e84480-ad5c-55c4-a92d-a0369fe50396,#NUITVIE,2022-01-07 00:00:00+00:00,2017-06-11 14:01:17.419354880+00:00,Major label,279,3,7,3419.920093523978,1553.8084043113524,0.353582657122123,0.509639890258971,0.7690208837053262,[[0.17317509]],[[0.24134023]]
