playlist_id,playlist_name,collection_date,mean_track_date,playlist_type,nb_tracks,nb_clusters,nb_clusters_2,hh_index,hh_index_2,distances,distances_2,distances_3,stirling_index,stirling_index_2
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-07 00:00:00+00:00,2022-01-14 22:33:36+00:00,Charts,50,2,8,5800.0,1600.0,0.33660116987414146,0.7839494620247434,0.9083653725535551,[[0.14137249]],[[0.31421491]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-14 00:00:00+00:00,2022-01-14 08:38:24+00:00,Charts,50,3,7,3752.0,1728.0,0.4601764550408688,0.6871875032814673,0.9044554075611315,[[0.20935487]],[[0.30473307]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-21 00:00:00+00:00,2022-01-16 18:43:12+00:00,Charts,50,2,8,5072.000000000001,1400.0,0.27770480903115785,0.669386411254547,0.8910177868676173,[[0.13685293]],[[0.30596608]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-10-28 00:00:00+00:00,2022-01-16 11:31:12+00:00,Charts,50,2,7,5127.999999999999,1608.0,0.28252616871350883,0.6605238457700603,0.8848209338089192,[[0.13764675]],[[0.29643665]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-11-04 00:00:00+00:00,2022-01-21 12:57:36+00:00,Charts,50,3,7,4144.0,1616.0,0.4555158996771971,0.6647886863557242,0.8376977833893426,[[0.18522029]],[[0.28698603]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-11-11 00:00:00+00:00,2022-03-03 18:14:24+00:00,Charts,50,3,6,3368.0,1848.0000000000002,0.44526127342368127,0.6428937296460564,0.9058679221383622,[[0.22109732]],[[0.30175082]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-11-18 00:00:00+00:00,2022-01-03 18:43:12+00:00,Charts,50,2,9,6352.0,1400.0,0.3402544278004191,0.77561737735827,0.9019721681202003,[[0.12412482]],[[0.32894827]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-11-25 00:00:00+00:00,2022-03-20 06:43:12+00:00,Charts,50,2,6,7048.0,2008.0,0.36164108876929624,0.6757658289713279,0.8875183572325032,[[0.10675645]],[[0.27942381]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-12-02 00:00:00+00:00,2022-01-10 14:52:48+00:00,Charts,50,2,9,5968.0,1416.0,0.3158518829742786,0.7350877479364882,0.8817254058527334,[[0.12735148]],[[0.320608]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-12-09 00:00:00+00:00,2022-01-20 21:07:12+00:00,Charts,50,3,10,3336.0,1304.0,0.4175930939607232,0.7447135299555834,0.8439119056149815,[[0.2088715]],[[0.31210839]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-12-16 00:00:00+00:00,2021-07-07 15:50:24+00:00,Charts,50,3,9,3336.0,1696.0000000000002,0.41919193073988986,0.8648213587931524,0.8646792655781624,[[0.20927859]],[[0.31089943]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-12-23 00:00:00+00:00,2020-02-05 14:24:00+00:00,Charts,50,2,10,6568.0,1392.0,0.3128034248079299,0.8321483690070811,0.8798235720432185,[[0.10735414]],[[0.31168287]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2022-12-30 00:00:00+00:00,2021-09-04 00:28:48+00:00,Charts,50,2,9,5800.0,1528.0,0.2854020394137846,0.8103290199875052,0.8861099388680886,[[0.11986886]],[[0.31017836]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-01-06 00:00:00+00:00,2021-07-29 10:04:48+00:00,Charts,50,2,8,5392.0,1688.0,0.27579652067326316,0.8096655540203426,0.8950460624939658,[[0.12708704]],[[0.30141822]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-01-13 00:00:00+00:00,2022-02-10 05:16:48+00:00,Charts,50,3,10,3576.0,1432.0,0.4387879597094322,0.8613434157843569,0.8964001249302701,[[0.20594531]],[[0.32547988]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-01-20 00:00:00+00:00,2022-03-31 05:16:48+00:00,Charts,50,2,10,5968.0,1280.0,0.31914014688434234,0.8001244879655228,0.9004246190300048,[[0.12867731]],[[0.33099575]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-01-27 00:00:00+00:00,2022-03-30 10:33:36+00:00,Charts,50,2,6,6800.0,2256.0,0.37625507605303077,0.7171262904858786,0.9120935093074312,[[0.12040162]],[[0.30138945]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-02-03 00:00:00+00:00,2022-04-21 09:07:12+00:00,Charts,50,2,10,5648.0,1304.0,0.33213257354589787,0.8445155736262062,0.9287026979607199,[[0.1445441]],[[0.34526733]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-02-10 00:00:00+00:00,2022-04-19 13:55:12+00:00,Charts,50,2,10,5392.0,1368.0,0.2996360356487872,0.7756586243514199,0.9068128130011744,[[0.13807229]],[[0.33033314]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-02-17 00:00:00+00:00,2022-04-23 19:40:48+00:00,Charts,50,3,6,3448.0,2232.0,0.4118379139978765,0.6991968434845636,0.8851506983370233,[[0.20085963]],[[0.28029124]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-02-24 00:00:00+00:00,2022-12-08 08:09:36+00:00,Charts,50,2,8,7048.0,1488.0,0.3682423434345983,0.7104745479422668,0.8815838365332773,[[0.10870514]],[[0.30829435]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-03-03 00:00:00+00:00,2022-09-04 00:57:36+00:00,Charts,50,2,4,5127.999999999999,2832.0,0.2761304780156308,0.5331651482513646,0.9011951341435306,[[0.13453077]],[[0.24522072]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-03-10 00:00:00+00:00,2022-09-10 21:07:12+00:00,Charts,50,2,9,5008.0,1480.0000000000002,0.28192894138158814,0.7119340114972086,0.9002702383044096,[[0.14073893]],[[0.31834234]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-03-17 00:00:00+00:00,2022-10-31 15:40:24.489795840+00:00,Charts,49,2,9,5918.367346938776,1370.262390670554,0.2713960891654305,0.7380542547302852,0.8483211720051814,[[0.11077391]],[[0.30766262]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-03-24 00:00:00+00:00,2022-09-29 18:14:24+00:00,Charts,50,2,9,5127.999999999999,1640.0,0.25205697725851683,0.813191981782275,0.8763767646678349,[[0.12280216]],[[0.29652375]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-03-31 00:00:00+00:00,2022-06-24 11:31:12+00:00,Charts,50,3,10,4583.999999999999,1216.0,0.5141476316678146,0.7589604626547226,0.8767245927438031,[[0.1768497]],[[0.32118891]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-04-07 00:00:00+00:00,2022-05-11 02:24:00+00:00,Charts,50,2,5,5288.0,2968.0,0.28572154289444834,0.677337944206368,0.8912607994822999,[[0.13463199]],[[0.25383206]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-04-14 00:00:00+00:00,2022-04-15 16:48:00+00:00,Charts,50,2,6,5392.0,2080.0,0.29412950261129733,0.6364152297825261,0.9130907707631406,[[0.13553487]],[[0.28855243]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-04-21 00:00:00+00:00,2022-11-22 08:38:24+00:00,Charts,50,3,9,3888.0,1464.0,0.4934296910784194,0.8234329190327168,0.9488902075052663,[[0.22292495]],[[0.34126839]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-04-28 00:00:00+00:00,2022-06-08 12:00:00+00:00,Charts,50,2,5,5288.0,2456.0,0.2819363029235886,0.6441219124216638,0.910271863284351,[[0.13284839]],[[0.2672407]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-05-05 00:00:00+00:00,2022-09-24 05:16:48+00:00,Charts,50,2,6,5648.0,2256.0,0.28506024101467975,0.7700517958677618,0.8823167535854871,[[0.12405822]],[[0.28563673]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-05-12 00:00:00+00:00,2022-09-19 03:21:36+00:00,Charts,50,3,9,4392.000000000001,1400.0,0.5117901353531507,0.7978568816388536,0.8730860799554826,[[0.17854312]],[[0.31025206]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-05-19 00:00:00+00:00,2022-09-18 13:26:24+00:00,Charts,50,2,9,5200.0,1400.0,0.276615448256259,0.7686569127341614,0.915441119316212,[[0.13277542]],[[0.32819195]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-05-26 00:00:00+00:00,2022-10-06 03:21:36+00:00,Charts,50,3,9,3384.0,1432.0,0.4394343333564714,0.7653282212011158,0.9278044768202566,[[0.21631369]],[[0.33841925]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-06-02 00:00:00+00:00,2022-10-22 07:12:00+00:00,Charts,50,4,4,2936.0,2936.0,0.5634442074752304,0.5634442074752304,0.912852506637802,[[0.24299345]],[[0.24299345]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-06-09 00:00:00+00:00,2022-11-08 18:14:24+00:00,Charts,50,3,8,3464.0,1752.0000000000002,0.4625108972423361,0.8521561703808086,0.9414416548523233,[[0.2225546]],[[0.33097895]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-06-16 00:00:00+00:00,2022-11-07 17:16:48+00:00,Charts,50,2,5,5800.0,2256.0,0.31013667608974227,0.6149509585276275,0.936521514233351,[[0.1302574]],[[0.27574959]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-06-23 00:00:00+00:00,2022-11-05 11:02:24+00:00,Charts,50,2,9,5127.999999999999,1560.0,0.2928273599352419,0.8486514015850481,0.9343951457154437,[[0.14266549]],[[0.33557267]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-06-30 00:00:00+00:00,2022-11-07 00:57:36+00:00,Charts,50,3,7,3368.0,1648.0,0.45136939533620524,0.7078852771557859,0.9302664266911447,[[0.22591569]],[[0.31791034]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-07-07 00:00:00+00:00,2023-02-07 18:14:24+00:00,Charts,50,2,8,5392.0,1840.0000000000002,0.3312461338864778,0.7787200124150868,0.9125676678739623,[[0.15263822]],[[0.30765615]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-07-14 00:00:00+00:00,2022-12-14 12:28:48+00:00,Charts,50,3,8,3624.0,1440.0,0.46311495560175053,0.7397017869576614,0.9132788122654929,[[0.21003293]],[[0.33020736]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-07-21 00:00:00+00:00,2022-12-03 08:38:24+00:00,Charts,50,3,7,4136.000000000001,1672.0,0.4553956463809873,0.7088021878764735,0.9163923809316072,[[0.19970812]],[[0.30968551]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-07-28 00:00:00+00:00,2022-11-23 22:04:48+00:00,Charts,50,3,10,3336.0,1400.0,0.45298557588601934,0.8557005179125197,0.9334302688098047,[[0.22577547]],[[0.34542247]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-08-04 00:00:00+00:00,2022-11-28 04:19:12+00:00,Charts,50,3,9,3912.0,1720.0,0.48760259812131995,0.8694456809656717,0.8328928982851872,[[0.202291]],[[0.31165843]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-08-11 00:00:00+00:00,2022-12-17 16:48:00+00:00,Charts,50,2,5,7048.0,2880.0,0.3453791207612484,0.7597418798834016,0.8232722573014657,[[0.10195592]],[[0.24321931]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-08-18 00:00:00+00:00,2022-12-27 04:48:00+00:00,Charts,50,2,4,5127.999999999999,2744.0,0.30681740602451435,0.5447441475203053,0.9411777905084316,[[0.14948144]],[[0.2576278]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-08-25 00:00:00+00:00,2023-02-17 09:07:12+00:00,Charts,50,2,10,5200.0,1240.0,0.3139786995051396,0.8065201778686241,0.9384355799841622,[[0.15070978]],[[0.34735996]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-09-01 00:00:00+00:00,2023-01-10 06:43:12+00:00,Charts,50,3,10,3408.0,1584.0,0.4376424833500983,0.8628906378664122,0.9265044629951379,[[0.21463295]],[[0.3314692]]
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-09-08 00:00:00+00:00,2023-01-11 16:48:00+00:00,Charts,50,3,9,3368.0,1400.0,0.4346663551974157,0.7875645263028699,0.9232930090860951,[[0.21506932]],[[0.33437776]]
