playlist_id,playlist_name,collection_date,mean_track_date,playlist_type,nb_tracks,nb_clusters,nb_clusters_2,hh_index,hh_index_2,distances,distances_2,distances_3,stirling_index,stirling_index_2
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2021-10-01 00:00:00+00:00,2021-06-30 00:33:29.302325504+00:00,Editorial,43,2,7,5976.203353163872,1768.5235262303947,0.38744567325023505,0.7387447468410856,0.951840760112696,[[0.15590026]],[[0.34106391]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2021-10-08 00:00:00+00:00,2021-07-12 14:43:38.181818112+00:00,Editorial,44,2,5,5836.7768595041325,2221.0743801652893,0.38114001283433446,0.652981664442547,0.9481064408487248,[[0.15867709]],[[0.30509209]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2021-10-15 00:00:00+00:00,2021-07-21 13:20:00+00:00,Editorial,45,2,7,5713.58024691358,1654.320987654321,0.35920650983165736,0.7275853258310127,0.947296778185595,[[0.15397099]],[[0.33261753]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2021-10-22 00:00:00+00:00,2021-05-07 07:39:34.468084992+00:00,Editorial,47,3,9,3535.536441828882,1244.9071978270713,0.48474775204405784,0.7670249663361924,0.947843006054694,[[0.23443621]],[[0.35309761]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2021-10-29 00:00:00+00:00,2021-05-15 01:01:16.595744768+00:00,Editorial,47,2,9,5509.280217292893,1272.0688094160255,0.3375830815430536,0.765269462186725,0.9535587359532846,[[0.1515991]],[[0.35031442]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2021-11-05 00:00:00+00:00,2021-05-27 22:58:43.404255232+00:00,Editorial,47,2,9,5509.280217292893,1398.8229968311455,0.3447941617738858,0.9427358185966795,0.9671114883093235,[[0.1548374]],[[0.35877761]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2021-11-12 00:00:00+00:00,2021-05-31 16:51:03.829787136+00:00,Editorial,47,3,8,3390.674513354459,1905.8397464916252,0.47931343485744765,0.9691411424346394,0.9505133765820016,[[0.23432779]],[[0.34131942]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2021-11-19 00:00:00+00:00,2021-06-08 12:31:18.260869632+00:00,Editorial,46,4,10,2750.4725897920603,1153.1190926275992,0.5714794487789954,0.8209225572854133,0.8950996210017609,[[0.25866409]],[[0.34833011]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2021-11-26 00:00:00+00:00,2021-06-14 18:53:37.021276672+00:00,Editorial,47,2,4,5654.142145767315,2901.765504753281,0.34205155581610946,0.5765782850128524,0.9063162653285539,[[0.14865074]],[[0.25330021]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2021-12-03 00:00:00+00:00,2021-06-17 11:44:00+00:00,Editorial,45,2,10,6306.172839506173,1239.5061728395062,0.36155556811326955,0.8582455726530079,0.917547686101182,[[0.13355238]],[[0.34675752]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2021-12-10 00:00:00+00:00,2021-09-27 14:05:13.043478272+00:00,Editorial,46,2,8,6852.551984877127,1635.1606805293004,0.39991870384866474,0.873984743560592,0.9318018348965262,[[0.12587233]],[[0.33317293]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2021-12-17 00:00:00+00:00,2021-09-30 07:08:56.170212864+00:00,Editorial,47,2,8,7175.192394748755,1770.0316885468542,0.41860017020063073,0.8827311128963693,0.9274511229696162,[[0.11824649]],[[0.32973032]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2021-12-24 00:00:00+00:00,2021-10-04 06:15:39.130434816+00:00,Editorial,46,3,9,5737.240075614366,1493.3837429111527,0.7498968193817801,0.870347011903859,0.9162598625320573,[[0.18843447]],[[0.3369474]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2021-12-31 00:00:00+00:00,2021-10-11 02:05:13.043478272+00:00,Editorial,46,3,8,5538.75236294896,1616.2570888468804,0.7278900986506228,0.8724867488101049,0.9214724325827996,[[0.18800771]],[[0.33075875]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2022-01-07 00:00:00+00:00,2021-10-11 02:05:13.043478272+00:00,Editorial,46,3,5,5538.75236294896,3487.712665406427,0.7278900986506228,0.8732890929713306,0.9214724325827996,[[0.18800771]],[[0.26580137]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2022-01-14 00:00:00+00:00,2021-10-15 00:31:18.260869632+00:00,Editorial,46,2,4,5463.137996219282,4224.952741020794,0.34439381958152193,0.870595921544388,0.9238707465701733,[[0.15624672]],[[0.22853439]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2022-01-21 00:00:00+00:00,2021-10-24 09:11:29.361702144+00:00,Editorial,47,3,9,4431.869624264374,1534.6310547759167,0.5441792443088183,0.9093017803658355,0.920476686434723,[[0.20144639]],[[0.32952947]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2022-01-28 00:00:00+00:00,2021-10-22 03:00:00+00:00,Editorial,48,2,8,5034.722222222221,1614.5833333333335,0.3055082754904206,0.8488065649209786,0.9310538833963433,[[0.15169335]],[[0.32768459]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2022-02-04 00:00:00+00:00,2021-10-27 09:00:00+00:00,Editorial,48,3,10,4383.680555555556,1493.0555555555557,0.5306564081508593,0.9391363906288472,0.9373787078840253,[[0.19675628]],[[0.33319885]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2022-02-11 00:00:00+00:00,2021-11-05 01:28:09.795918336+00:00,Editorial,49,2,6,6101.624323198668,2328.1965847563515,0.31977178528733957,0.8300333762467591,0.912031104300823,[[0.12465905]],[[0.27870748]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2022-02-18 00:00:00+00:00,2021-11-07 22:31:50.204081664+00:00,Editorial,49,3,8,4344.023323615159,1878.38400666389,0.518800085060284,0.8528775873419017,0.9025685643226818,[[0.18987387]],[[0.30345111]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2022-02-25 00:00:00+00:00,2021-11-21 13:55:12+00:00,Editorial,50,2,8,6152.0,1968.0,0.31918930280898156,0.8093197691367835,0.8777470837804205,[[0.12282404]],[[0.29827389]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2022-03-04 00:00:00+00:00,2021-12-10 13:26:24+00:00,Editorial,50,4,6,4456.0,2768.0,0.6671628584275481,0.8742712490581145,0.8779934877485386,[[0.21366262]],[[0.2712072]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2022-03-11 00:00:00+00:00,2021-12-16 19:40:48+00:00,Editorial,50,3,10,4904.0,1784.0,0.5718642850502431,0.929725891045811,0.880703138860886,[[0.17792014]],[[0.31141556]]
11e84493-3fd4-9a76-b003-a0369fe50396,Afro Hits,2022-03-18 00:00:00+00:00,2021-12-31 11:44:40.851063808+00:00,Editorial,47,2,5,5183.340878225441,2421.910366681757,0.28877892508470293,0.6669983561282018,0.9061544273860108,[[0.13909496]],[[0.27569634]]
