"","playlist_id","playlist_name","collection_date","mean_track_date","playlist_type","nb_tracks","nb_clusters","nb_clusters_2","hh_index","hh_index_2","distances","distances_2","distances_3","stirling_index","stirling_index_2"
"1","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2022-10-07,2022-07-12 10:04:48,"Editorial",50,2,10,5800,1272,0.352892822372558,0.822805055049457,0.892354059242822,"[[0.14821499]]","[[0.3298393]]"
"2","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2022-10-14,2022-07-16 15:50:24,"Editorial",50,3,3,4248,4248,0.483052861477872,0.483052861477872,0.881319169205618,"[[0.21040297]]","[[0.21040297]]"
"3","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2022-10-21,2022-07-22 13:26:24,"Editorial",50,2,5,5648,2464,0.390524041350814,0.68807491850266,0.916769042308452,"[[0.16995606]]","[[0.29294987]]"
"4","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2022-10-28,2022-07-15 17:45:36,"Editorial",50,3,5,4816,3440,0.571132957994049,0.808665656426045,0.933288090897632,"[[0.21478651]]","[[0.28448481]]"
"5","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2022-11-04,2022-07-28 12:00:00,"Editorial",50,3,8,5264,1632,0.602305816027274,0.855139914393624,0.93851967903575,"[[0.20004147]]","[[0.33335312]]"
"6","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2022-11-11,2022-08-23 12:28:48,"Editorial",50,4,9,3896,1440,0.729550211483266,0.876916942211432,0.972660836485806,"[[0.26224445]]","[[0.36328396]]"
"7","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2022-11-18,2022-09-01 06:43:12,"Editorial",50,2,9,6152,1640,0.399842977081293,0.86572601082816,0.931268988524428,"[[0.15385958]]","[[0.34824811]]"
"8","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2022-11-25,2022-09-14 10:33:36,"Editorial",50,3,9,5032,1272,0.61287661260564,0.762592834926833,0.891914456578154,"[[0.19517306]]","[[0.33265283]]"
"9","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2022-12-02,2022-09-11 12:57:36,"Editorial",50,2,10,6152,1168,0.371742113824968,0.73932413361873,0.86657578476869,"[[0.14304637]]","[[0.33151753]]"
"10","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2022-12-09,2022-09-21 03:50:24,"Editorial",50,3,7,3800,1904,0.508306544342763,0.729666300555478,0.893601402254923,"[[0.22921301]]","[[0.32065747]]"
"11","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2022-12-16,2022-10-08 19:40:48,"Editorial",50,3,9,3768,1584,0.48785308330748,0.795464169819247,0.870849141414642,"[[0.22209569]]","[[0.32208663]]"
"12","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2022-12-23,2022-10-16 19:40:48,"Editorial",50,3,8,3624,2120,0.464264538861031,0.773865986062204,0.867318518331515,"[[0.21940358]]","[[0.30651699]]"
"13","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2022-12-30,2022-10-16 19:40:48,"Editorial",50,2,4,5512,3336,0.360249423770335,0.634989265921177,0.867318518331515,"[[0.16167994]]","[[0.24222131]]"
"14","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-01-06,2022-10-16 19:40:48,"Editorial",50,2,4,5512,3336,0.360249423770335,0.634989265921177,0.867318518331515,"[[0.16167994]]","[[0.24222131]]"
"15","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-01-13,2022-10-20 14:52:48,"Editorial",50,2,4,5512,3312,0.361346073956134,0.63555690842953,0.847945956768788,"[[0.16217212]]","[[0.23810013]]"
"16","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-01-20,2022-10-30 19:12:00,"Editorial",50,2,7,5648,1712,0.367505684063821,0.668469999749865,0.857058887602686,"[[0.15993847]]","[[0.29378279]]"
"17","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-01-27,2022-11-23 17:16:48,"Editorial",50,4,10,3160,1272,0.705988847783233,0.861946472090715,0.915146755380808,"[[0.26163923]]","[[0.34426236]]"
"18","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-02-03,2022-12-16 06:51:25,"Editorial",49,2,6,5601.8325697626,2011.66180758017,0.393765249240721,0.855970445040547,0.923533805976885,"[[0.17318455]]","[[0.31144759]]"
"19","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-02-10,2022-12-14 20:04:53,"Editorial",49,3,10,3544.35651811745,1236.98458975427,0.536075238229989,0.892862231081328,0.929503343432447,"[[0.24574519]]","[[0.35783694]]"
"20","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-02-17,2022-12-19 06:51:25,"Editorial",49,2,8,6301.54102457309,1711.78675551853,0.426646239821333,0.883434216936262,0.924393251421266,"[[0.15779336]]","[[0.34083132]]"
"21","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-02-24,2022-12-23 09:47:45,"Editorial",49,3,6,3477.71761765931,2244.89795918367,0.558277094515276,0.831181400724617,0.948121537006686,"[[0.26447214]]","[[0.32980775]]"
"22","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-03-03,2023-01-07 00:00:00,"Editorial",49,3,10,3377.7592669721,1253.6443148688,0.522914466451493,0.851951819043699,0.93865691319406,"[[0.2562437]]","[[0.36323517]]"
"23","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-03-10,2023-01-08 11:15:55,"Editorial",49,2,10,6301.54102457309,1253.6443148688,0.404586976271918,0.812660260769899,0.91345051734768,"[[0.14963483]]","[[0.35125321]]"
"24","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-03-17,2023-01-17 07:20:48,"Editorial",49,3,7,3369.42940441483,1528.52977925864,0.479321531335942,0.708002085711734,0.923082589279617,"[[0.23924622]]","[[0.33091349]]"
"25","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-03-24,2023-01-22 22:00:00,"Editorial",48,2,9,5425.34722222222,1423.61111111111,0.370306742329981,0.835462784967061,0.929631508849872,"[[0.16940248]]","[[0.34757191]]"
"26","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-03-31,2023-01-25 07:40:48,"Editorial",50,2,6,5392,2272,0.364353198983862,0.768483717619744,0.918794746857719,"[[0.16789395]]","[[0.30638036]]"
"27","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-04-07,2023-01-28 00:57:36,"Editorial",50,5,5,2736,2736,0.784482986260199,0.784482986260199,0.89192785797614,"[[0.28001868]]","[[0.28001868]]"
"28","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-04-14,2023-02-04 01:55:12,"Editorial",50,2,5,5392,2600,0.388398028721235,0.793161664591175,0.908785459355477,"[[0.17897381]]","[[0.28825084]]"
"29","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-04-21,2023-02-19 05:45:36,"Editorial",50,5,10,2296,1152,0.636285984998977,0.763207363965599,0.862940464730337,"[[0.29496455]]","[[0.33586665]]"
"30","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-04-28,2023-02-26 04:48:00,"Editorial",50,3,9,3416,1352,0.482078519692323,0.7839809507002,0.85214576349691,"[[0.23598171]]","[[0.33028629]]"
"31","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-05-05,2023-02-27 15:21:36,"Editorial",50,3,8,3432,1408,0.479682421445165,0.700407585139685,0.850185141078984,"[[0.23189104]]","[[0.32683224]]"
"32","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-05-12,2023-03-02 16:19:12,"Editorial",50,3,9,3432,1296,0.492631359589533,0.731169518820079,0.884918430788034,"[[0.23711328]]","[[0.33567054]]"
"33","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-05-19,2023-03-07 16:48:00,"Editorial",50,5,8,2296,1400,0.646000201430837,0.692032623437925,0.879417722715195,"[[0.29373453]]","[[0.33025673]]"
"34","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-05-26,2023-03-09 03:21:36,"Editorial",50,3,10,4024,1360,0.498556301095013,0.851443421863638,0.89225488008437,"[[0.2236424]]","[[0.33847903]]"
"35","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-06-02,2023-03-20 14:52:48,"Editorial",50,2,7,5128,1808,0.397362632848915,0.837423414256642,0.912780058021196,"[[0.19359507]]","[[0.3293188]]"
"36","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-06-09,2023-03-24 01:55:12,"Editorial",50,4,6,3672,2448,0.675620759356688,0.831508344713087,0.913432445331861,"[[0.26402386]]","[[0.30570082]]"
"37","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-06-16,2023-04-02 14:24:00,"Editorial",50,3,9,4496,1432,0.553865736904468,0.807566243571077,0.9024307175027,"[[0.22192388]]","[[0.33795619]]"
"38","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-06-23,2023-04-08 02:24:00,"Editorial",50,2,10,5128,1568,0.409151466356808,0.896345466227648,0.914901674972316,"[[0.19933859]]","[[0.35276136]]"
"39","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-06-30,2023-04-13 05:16:48,"Editorial",50,4,8,3536,1744,0.684082575872964,0.867620968615082,0.91360905772549,"[[0.2689497]]","[[0.33235657]]"
"40","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-07-07,2023-04-27 13:26:24,"Editorial",50,4,4,3016,3016,0.597357722364013,0.597357722364013,0.905457773274928,"[[0.27105987]]","[[0.27105987]]"
"41","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-07-14,2023-05-01 01:26:24,"Editorial",50,3,8,4368,1720,0.59574256501485,0.84203960963406,0.905080566300456,"[[0.224786]]","[[0.33088904]]"
"42","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-07-21,2023-05-01 01:26:24,"Editorial",50,2,10,5128,1264,0.37752388834953,0.865243672456303,0.905080566300456,"[[0.18392964]]","[[0.35050459]]"
"43","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-07-28,2023-05-06 01:26:24,"Editorial",50,2,7,5072,1760,0.351847376933614,0.720916396228854,0.867266684309649,"[[0.17339039]]","[[0.30974908]]"
"44","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-08-04,2023-05-12 15:21:36,"Editorial",50,4,10,3112,1304,0.578865509489885,0.80601674747742,0.871557963018399,"[[0.25703773]]","[[0.34147032]]"
"45","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-08-11,2023-05-12 15:21:36,"Editorial",50,2,6,5008,2184,0.349604497606251,0.715191152949372,0.871557963018399,"[[0.17452257]]","[[0.29480076]]"
"46","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-08-18,2023-05-12 15:21:36,"Editorial",50,2,6,5008,2184,0.349604497606251,0.715191152949372,0.871557963018399,"[[0.17452257]]","[[0.29480076]]"
"47","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-08-25,2023-05-15 13:55:12,"Editorial",50,2,10,5032,1264,0.350999658855458,0.794509740091694,0.88145553361259,"[[0.17437663]]","[[0.34584316]]"
"48","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-09-01,2023-05-27 01:26:24,"Editorial",50,2,5,5392,2680,0.363661306615421,0.676182410940949,0.880402799600063,"[[0.16757513]]","[[0.27910395]]"
"49","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-09-08,2023-06-19 14:52:48,"Editorial",50,3,10,3624,1224,0.467165024495188,0.785858975851894,0.888079686529511,"[[0.21805899]]","[[0.34470771]]"
"50","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-09-15,2023-06-24 06:14:24,"Editorial",50,3,9,3992,1280,0.529419983237055,0.76050789049808,0.897277151757083,"[[0.21871158]]","[[0.3405844]]"
"51","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-09-22,2023-06-27 19:12:00,"Editorial",50,3,7,4296,1704,0.584906286473841,0.72122090815903,0.895764075305773,"[[0.22712033]]","[[0.32481714]]"
"52","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-09-29,2023-07-30 04:19:12,"Editorial",50,5,10,2056,1216,0.623710070694776,0.847748671802957,0.978186976012494,"[[0.31227438]]","[[0.36465876]]"
"53","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-10-06,2023-08-17 09:36:00,"Editorial",50,4,8,3048,1424,0.661106478024883,0.80527908189401,0.98965714504382,"[[0.28613876]]","[[0.36164898]]"
"54","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-10-13,2023-08-22 16:48:00,"Editorial",50,4,10,2936,1232,0.60623539728942,0.890646067688863,0.994940973237197,"[[0.2824734]]","[[0.37349887]]"
"55","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-10-20,2023-09-03 14:52:48,"Editorial",50,3,8,3992,1608,0.553388077804052,0.830807382353078,0.96554593300005,"[[0.23235996]]","[[0.3538205]]"
"56","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-10-27,2023-09-12 23:31:12,"Editorial",50,2,9,5512,1592,0.400382155692246,0.940331971503759,0.952585341870391,"[[0.17969151]]","[[0.34870499]]"
"57","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-11-03,2023-09-16 17:45:36,"Editorial",50,3,10,3728,1336,0.493868160925437,0.886747717637846,0.944854219638045,"[[0.23340019]]","[[0.35621917]]"
"58","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-11-10,2023-09-23 08:38:24,"Editorial",50,2,9,5968,1312,0.402972994774495,0.80126811344608,0.929853838651462,"[[0.16247871]]","[[0.34916296]]"
"59","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-11-17,2023-10-06 23:31:12,"Editorial",50,3,10,3416,1240,0.477333705235166,0.842779669214233,0.939805325852269,"[[0.23916095]]","[[0.36059389]]"
"60","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-11-24,2023-10-17 06:14:24,"Editorial",50,4,9,2544,1552,0.538093775741383,0.858062637403048,0.927386362275746,"[[0.26962665]]","[[0.34458189]]"
"61","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-12-01,2023-10-08 09:07:12,"Editorial",50,2,10,5392,1232,0.356168996922489,0.897047275368314,0.952584320043465,"[[0.16412267]]","[[0.36302499]]"
"62","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-12-08,2023-10-01 23:31:12,"Editorial",50,4,9,2920,1288,0.589890907474715,0.808733324864048,0.913199187678432,"[[0.26849039]]","[[0.34589311]]"
"63","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-12-15,2023-10-07 13:38:49,"Editorial",51,3,7,3802.38369857747,2179.93079584775,0.483063574667454,0.803680610774078,0.900660299027619,"[[0.21598788]]","[[0.30748837]]"
"64","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-12-22,2023-10-16 10:33:36,"Editorial",50,3,9,3816,1480,0.494489883504599,0.836291908975886,0.888629392182632,"[[0.22235792]]","[[0.32790067]]"
"65","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2023-12-29,2023-10-16 10:33:36,"Editorial",50,2,9,5200,1528,0.333433390254433,0.804273126049708,0.888629392182632,"[[0.16004803]]","[[0.32985768]]"
"66","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-01-05,2023-10-16 10:33:36,"Editorial",50,2,4,5200,2928,0.333433390254433,0.59554776918973,0.888629392182632,"[[0.16004803]]","[[0.26397159]]"
"67","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-01-12,2023-10-13 09:36:00,"Editorial",50,2,9,5128,1296,0.324200836721867,0.733132419757957,0.889368713008175,"[[0.15795065]]","[[0.33076626]]"
"68","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-01-19,2023-10-19 15:21:36,"Editorial",50,3,8,3792,1656,0.478789924337818,0.771176301308436,0.87889281613797,"[[0.21680296]]","[[0.3184196]]"
"69","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-01-26,2023-11-01 08:38:24,"Editorial",50,3,6,3352,1968,0.470244772578326,0.697706655446671,0.902830086075584,"[[0.23648652]]","[[0.30608187]]"
"70","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-02-02,2023-11-10 13:26:24,"Editorial",50,3,5,3576,2640,0.493295891702013,0.700019346419266,0.893681088966543,"[[0.23832612]]","[[0.28154128]]"
"71","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-02-09,2023-11-06 06:43:12,"Editorial",50,3,10,3752,1368,0.494746707777025,0.871458932285559,0.877012042373481,"[[0.23177316]]","[[0.34468033]]"
"72","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-02-16,2023-11-10 02:52:48,"Editorial",50,3,6,3928,2056,0.555573641689288,0.79906800314254,0.912342988281777,"[[0.24582941]]","[[0.31689948]]"
"73","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-02-23,2023-11-14 20:38:24,"Editorial",50,3,5,4024,2608,0.490707781456715,0.708298422825896,0.873651111436225,"[[0.22119805]]","[[0.27739516]]"
"74","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-03-01,2023-11-12 19:12:00,"Editorial",50,3,9,3888,1400,0.505748042087939,0.825336014804289,0.876365448768623,"[[0.22673813]]","[[0.33433772]]"
"75","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-03-08,2023-12-10 05:45:36,"Editorial",50,2,9,5392,1584,0.407299650326485,0.899394740723153,0.919045252504917,"[[0.18768368]]","[[0.35111227]]"
"76","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-03-15,2023-12-18 08:38:24,"Editorial",50,3,7,3608,1976,0.50348725528853,0.853895939296405,0.917554375272809,"[[0.24695571]]","[[0.32364582]]"
"77","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-03-22,2023-12-28 21:07:12,"Editorial",50,2,6,5200,2120,0.398294580727493,0.812895072450371,0.909042899828049,"[[0.1911814]]","[[0.31566955]]"
"78","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-03-29,2024-01-15 02:24:00,"Editorial",50,2,10,5288,1432,0.384775041783725,0.940610610399761,0.926496835582552,"[[0.181306]]","[[0.35657191]]"
"79","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-04-05,2024-02-06 23:31:12,"Editorial",50,3,7,4616,1800,0.668584719289828,0.79439184204939,0.927562908353913,"[[0.22286867]]","[[0.33510216]]"
"80","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-04-12,2024-02-11 04:48:00,"Editorial",50,3,8,5032,1968,0.682156054897238,0.902860588676602,0.898277095612394,"[[0.21079445]]","[[0.32630427]]"
"81","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-04-19,2024-02-13 10:33:36,"Editorial",50,4,10,4232,1616,0.735934818948089,0.923596207078626,0.921724572294934,"[[0.24987348]]","[[0.34655217]]"
"82","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-04-26,2024-02-23 19:40:48,"Editorial",50,2,5,5128,3256,0.377745075570377,0.788262094460956,0.927077806950167,"[[0.1840374]]","[[0.28262818]]"
"83","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-05-03,2024-03-06 20:38:24,"Editorial",50,3,8,4808,1528,0.575343101312389,0.7684724869688,0.906280309990973,"[[0.20910206]]","[[0.32845002]]"
"84","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-05-10,2024-03-08 00:28:48,"Editorial",50,3,8,4944,1472,0.584987517934841,0.766861161313273,0.907057110212522,"[[0.20959565]]","[[0.33459987]]"
"85","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-05-17,2024-03-12 21:07:12,"Editorial",50,3,8,3848,1544,0.499659935123141,0.786285799958052,0.893663862113097,"[[0.22678054]]","[[0.32605598]]"
"86","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-05-24,2024-03-16 02:49:24,"Editorial",51,3,10,3710.11149557862,1311.03421760861,0.519523106436003,0.798784539923157,0.896663645298385,"[[0.22749871]]","[[0.34311618]]"
"87","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-05-31,2024-03-27 10:33:36,"Editorial",50,3,8,3688,1552,0.511915037520511,0.775499365521311,0.895504972265428,"[[0.22168315]]","[[0.32759376]]"
"88","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-06-07,2024-04-10 02:52:48,"Editorial",50,2,8,5072,1328,0.347096913241329,0.667121857148516,0.8565815282995,"[[0.17104936]]","[[0.32314549]]"
"89","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-06-14,2024-04-20 14:24:00,"Editorial",50,3,6,3600,2192,0.478098759562459,0.804789914376635,0.876086257309022,"[[0.23378283]]","[[0.3042328]]"
"90","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-06-21,2024-05-02 00:28:48,"Editorial",50,3,10,3632,1296,0.504287040525383,0.893580483928441,0.898329408808702,"[[0.24487203]]","[[0.35732529]]"
"91","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-06-28,2024-05-04 00:28:48,"Editorial",50,3,10,3544,1288,0.530972832170341,0.891962274298246,0.911258592534268,"[[0.24150367]]","[[0.36184403]]"
"92","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-07-05,2024-05-18 04:19:12,"Editorial",50,5,7,2744,1728,0.776386285046625,0.758411755120074,0.907387122498997,"[[0.29574168]]","[[0.33238185]]"
"93","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-07-12,2024-05-20 16:48:00,"Editorial",50,2,9,5288,1408,0.380788741622587,0.821647499781214,0.902908386017009,"[[0.17942766]]","[[0.34705329]]"
"94","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-07-19,2024-05-24 13:26:24,"Editorial",50,2,9,5288,1376,0.397172733439244,0.836262044355841,0.929599278850998,"[[0.18714779]]","[[0.35241009]]"
"95","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-07-26,2024-05-14 15:21:36,"Editorial",50,3,3,3472,3472,0.540992883620891,0.540992883620891,0.95829076157843,"[[0.25207371]]","[[0.25207371]]"
"96","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-08-02,2024-05-18 14:52:48,"Editorial",50,3,4,3688,2712,0.536122694438963,0.621632132050148,0.952016478273193,"[[0.23626071]]","[[0.28117875]]"
"97","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-08-09,2024-05-17 14:24:00,"Editorial",50,3,6,3408,2048,0.494214537047141,0.715947969574202,0.953895276315419,"[[0.24608829]]","[[0.32192985]]"
"98","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-08-16,2024-05-17 14:24:00,"Editorial",50,3,5,3408,2544,0.494214537047141,0.695020526383061,0.953895276315419,"[[0.24608829]]","[[0.2985848]]"
"99","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-08-23,2024-05-17 14:24:00,"Editorial",50,4,4,2728,2728,0.599312360456048,0.599312360456048,0.953895276315419,"[[0.27616821]]","[[0.27616821]]"
"100","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-08-30,2024-05-22 12:57:36,"Editorial",50,5,5,2224,2224,0.645043311660128,0.645043311660128,0.954066387967474,"[[0.30466577]]","[[0.30466577]]"
"101","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-09-06,2024-05-30 15:21:36,"Editorial",50,3,9,3536,1472,0.497990297394216,0.825489993332765,0.950690084529358,"[[0.24222438]]","[[0.34802283]]"
"102","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-09-13,2024-06-16 16:48:00,"Editorial",50,4,7,2696,1728,0.601574967350191,0.745567913813988,0.948187696924327,"[[0.27597133]]","[[0.33343824]]"
"103","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-09-20,2024-06-29 13:55:12,"Editorial",50,3,8,3528,1416,0.488061789731109,0.758488367127088,0.953361899807817,"[[0.23744042]]","[[0.35129931]]"
"104","11e84493-3bb2-2850-8a3a-a0369fe50396","Fresh Vari'et'e",2024-09-27,2024-07-10 15:50:24,"Editorial",50,2,9,5128,1280,0.350617241975178,0.759579482161662,0.954813851218166,"[[0.17082072]]","[[0.3604546]]"
"105","11e84493-3bd0-6bee-a15b-a0369fe50396","No Pain No Gain",2022-10-07,2018-08-09 19:24:15,"Editorial",47,2,7,5654.14214576732,1706.65459483929,0.288517452825948,0.751048712285811,0.884609313600745,"[[0.12538558]]","[[0.29259236]]"
"106","11e84493-3bd0-6bee-a15b-a0369fe50396","No Pain No Gain",2022-10-14,2018-09-05 11:14:02,"Editorial",47,2,5,5654.14214576732,2693.5264825713,0.284347525891747,0.746378390904896,0.882486644124867,"[[0.12357339]]","[[0.25034667]]"
"107","11e84493-3bd0-6bee-a15b-a0369fe50396","No Pain No Gain",2022-10-21,2018-09-05 11:14:02,"Editorial",47,2,5,5654.14214576732,2693.5264825713,0.284347525891747,0.746378390904896,0.882486644124867,"[[0.12357339]]","[[0.25034667]]"
"108","11e84493-3bd0-6bee-a15b-a0369fe50396","No Pain No Gain",2022-10-28,2018-09-05 11:14:02,"Editorial",47,2,5,5654.14214576732,2693.5264825713,0.284347525891747,0.746378390904896,0.882486644124867,"[[0.12357339]]","[[0.25034667]]"
"109","11e84493-3bd0-6bee-a15b-a0369fe50396","No Pain No Gain",2022-11-04,2018-09-05 11:14:02,"Editorial",47,2,5,5654.14214576732,2693.5264825713,0.284347525891747,0.746378390904896,0.882486644124867,"[[0.12357339]]","[[0.25034667]]"
"110","11e84493-3bd0-6bee-a15b-a0369fe50396","No Pain No Gain",2022-11-11,2018-09-05 11:14:02,"Editorial",47,2,5,5654.14214576732,2693.5264825713,0.284347525891747,0.746378390904896,0.882486644124867,"[[0.12357339]]","[[0.25034667]]"
