playlist_id,playlist_name,collection_date,mean_track_date,playlist_type,nb_tracks,nb_clusters,nb_clusters_2,hh_index,hh_index_2,distances,distances_2,distances_3,stirling_index,stirling_index_2,playlist_followers
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-03,2021-10-07 16:09:47,Charts,49,2,9,7850.89546022491,1311.95335276968,0.447735939034863,0.718217352731421,0.853485555114971,[[0.09622313]],[[0.32758602]],845501
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-10,2023-01-05 12:44:04,Charts,49,2,9,5168.67971678467,1453.56101624323,0.326451858261957,0.786832733049447,0.892258163426154,[[0.15771935]],[[0.3384068]],846209
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-17,2023-01-08 03:55:06,Charts,49,3,8,4052.47813411079,1561.84922948771,0.557621143408402,0.735863091876016,0.874695150514425,[[0.20871584]],[[0.33222883]],846985
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-11-24,2022-10-11 09:47:45,Charts,49,3,10,4002.49895876718,1336.94294044148,0.56142001076549,0.805932642826715,0.884329978001572,[[0.21326257]],[[0.34518327]],848416
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-01,2022-03-13 03:55:06,Charts,49,2,8,7001.24947938359,1603.49854227405,0.400968619884854,0.762360383092487,0.904914953415126,[[0.12024049]],[[0.33767041]],848818
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-08,2022-08-16 07:50:12,Charts,49,2,7,7001.24947938359,1678.46730528946,0.415099631382783,0.742446393707559,0.9208293125666,[[0.12447802]],[[0.33020658]],849188
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-15,2022-12-20 00:57:36,Charts,50,2,9,5512.0,1344.0,0.310547348399188,0.846844972119716,0.92179971099786,[[0.13937365]],[[0.33671639]],849814
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-22,2022-10-21 23:31:12,Charts,50,3,9,3944.0,1448.0,0.498129752763839,0.826351575641617,0.904391706520804,[[0.20624844]],[[0.3360477]],850225
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2023-12-29,2022-10-05 19:35:30,Charts,49,3,7,4077.46772178259,1861.72428154935,0.504374981913256,0.748221026076614,0.894078617477644,[[0.21090923]],[[0.31148642]],850552
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-01-05,2023-01-06 17:08:34,Charts,49,2,9,5251.97834235735,1453.56101624323,0.325986586301439,0.760113541315482,0.8887487707647,[[0.15477914]],[[0.33308378]],851033
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-01-12,2023-04-02 16:39:11,Charts,49,2,7,5351.93669304456,1645.14785506039,0.326256001543067,0.685567610111025,0.881451370435584,[[0.15164585]],[[0.31540309]],847407
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-01-19,2023-01-15 14:41:37,Charts,49,3,10,4169.09620991254,1187.00541441066,0.547741778918968,0.751628241775258,0.875826811346179,[[0.2050489]],[[0.33401482]],844576
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-01-26,2023-01-22 02:26:56,Charts,49,4,8,3352.76967930029,1620.15826738859,0.603706047919151,0.743591209068604,0.876771968046974,[[0.24252714]],[[0.31846939]],843938
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-02-02,2023-01-18 12:14:41,Charts,49,3,9,4185.75593502707,1361.93252811329,0.461436910636678,0.802004007833821,0.87540269066769,[[0.19961388]],[[0.32117952]],842118
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-02-09,2023-02-17 22:02:26,Charts,49,3,9,4052.47813411079,1436.9012911287,0.438857690101646,0.823925053930544,0.864941556531404,[[0.19212996]],[[0.31449574]],841733
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-02-16,2023-03-20 11:45:18,Charts,49,4,6,3136.19325281133,2069.97084548105,0.640143296076415,0.703706279928025,0.921771608208069,[[0.25773327]],[[0.30183227]],842319
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-02-23,2023-08-11 00:00:00,Charts,49,4,6,2753.01957517701,1928.3631820075,0.598833088511328,0.666103763766071,0.865935593888435,[[0.25611745]],[[0.29421512]],842743
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-03-01,2023-07-23 03:25:42,Charts,49,2,8,5002.08246563932,1653.47771761766,0.323436669357063,0.804053661640923,0.882047333411863,[[0.16165098]],[[0.32164493]],843175
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-03-08,2023-08-04 12:14:41,Charts,49,2,8,5102.04081632653,1428.57142857143,0.346977844768061,0.748575833577496,0.953169697873039,[[0.16994833]],[[0.34523086]],843499
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-03-15,2023-08-07 06:22:02,Charts,49,3,8,3952.51978342357,1345.27280299875,0.566398113311157,0.735817346853298,0.936041772297684,[[0.2292761]],[[0.34705052]],843719
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-03-22,2023-07-09 19:06:07,Charts,49,2,10,5351.93669304456,1345.27280299875,0.328005318976256,0.827888412821501,0.941224139321191,[[0.15245895]],[[0.34465105]],843946
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-03-29,2023-06-02 21:03:40,Charts,49,3,5,3785.92253227822,2311.53685964182,0.502383506803871,0.64629874737387,0.964898983819138,[[0.21658909]],[[0.28190561]],844215
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-04-05,2023-07-14 16:09:47,Charts,49,2,8,5468.55476884631,1570.17909204498,0.326193973196096,0.799822796673237,0.970416249848667,[[0.14781301]],[[0.33123175]],844504
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-04-12,2023-04-29 00:29:23,Charts,49,4,9,2553.10287380258,1403.58184089963,0.556522220694449,0.852853972861374,0.977734558377565,[[0.27321601]],[[0.34572206]],844749
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-04-19,2023-08-30 06:51:25,Charts,49,2,10,5168.67971678467,1195.33527696793,0.29551039447225,0.775840309994017,0.932007771715328,[[0.14277054]],[[0.33826264]],842166
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-04-26,2023-09-09 01:28:09,Charts,49,3,8,3386.08912952936,1503.54019158684,0.452490581888781,0.780371183286661,0.956035759830588,[[0.22291349]],[[0.32855205]],837314
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-05-03,2023-04-30 05:52:39,Charts,49,2,8,5102.04081632653,1745.10620574761,0.287832505427677,0.798276994339311,0.906590897042462,[[0.14097919]],[[0.31129127]],836732
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-05-10,2023-05-08 19:06:07,Charts,49,3,6,3802.58225739275,2128.27988338192,0.439097800820575,0.723685827840111,0.898185269842869,[[0.20089844]],[[0.28263171]],837200
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-05-17,2023-10-26 18:43:12,Charts,50,3,10,3344.0,1168.0,0.455820221709136,0.789089046301436,0.938378209285486,[[0.22697954]],[[0.34355938]],837907
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-05-24,2023-11-05 04:48:00,Charts,50,4,10,2776.0,1200.0,0.549307998333646,0.77452837724605,0.940741841851027,[[0.26080566]],[[0.34117261]],838515
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-05-31,2023-11-13 12:00:00,Charts,50,3,8,3384.0,1456.0,0.472638591934777,0.745990011994547,0.96395907218311,[[0.235951]],[[0.33427802]],839343
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-06-07,2023-12-10 13:55:12,Charts,50,4,10,2584.0,1224.0,0.531535683623147,0.777724726141426,0.944998286643747,[[0.26002934]],[[0.34246935]],839819
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-06-14,2023-11-30 01:26:24,Charts,50,2,6,5128.0,1864.0,0.31026665732243,0.63293260522213,0.948883443280303,[[0.15116192]],[[0.29924726]],840237
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-06-21,2023-11-16 05:52:39,Charts,49,3,4,4518.95043731778,2902.95710120783,0.545074242717557,0.552062579673564,0.921036718535593,[[0.18929197]],[[0.24051274]],840655
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-06-28,2023-11-23 03:21:36,Charts,50,2,8,5072.0,1440.0,0.311644241602655,0.786184614381675,0.906304410508613,[[0.15357828]],[[0.31005257]],841097
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-07-05,2023-07-01 01:26:24,Charts,50,2,8,5032.0,1576.0,0.298478146634888,0.85637801420914,0.877747809209071,[[0.14828394]],[[0.30857557]],841601
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-07-12,2023-11-08 04:48:00,Charts,50,3,10,3496.0,1376.0,0.420617627278477,0.904842681549623,0.873552263866712,[[0.20353525]],[[0.32113391]],842292
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-07-19,2023-11-23 04:48:00,Charts,50,3,10,3408.0,1312.0,0.414597450066608,0.866236916611208,0.871694201245471,[[0.20429661]],[[0.3278876]],843039
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-07-26,2023-12-26 18:14:24,Charts,50,2,9,5008.0,2088.0,0.274590677617163,0.908540938638687,0.843595542137937,[[0.13707567]],[[0.28952351]],844454
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-08-02,2023-12-17 09:36:00,Charts,50,3,9,3464.0,1496.0,0.423096505533928,0.803460852911143,0.9040251868378,[[0.20902458]],[[0.32145626]],845705
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-08-09,2023-12-25 03:50:24,Charts,50,3,9,3544.0,1448.0,0.418196741586827,0.824646101555906,0.869650906644391,[[0.19755222]],[[0.31794978]],846475
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-08-16,2023-09-06 13:26:24,Charts,50,2,10,5800.0,1328.0,0.307844171415543,0.850431510732248,0.883452323332421,[[0.12929455]],[[0.3346371]],847217
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-08-23,2023-09-01 23:02:24,Charts,50,3,3,3528.0,3528.0,0.429669849323822,0.429669849323822,0.903076956119926,[[0.20168311]],[[0.20168311]],847992
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-08-30,2024-01-03 02:30:00,Charts,48,2,7,5034.72222222222,1718.75,0.287568812130141,0.770217068109015,0.929094861899943,[[0.1427859]],[[0.31042675]],848707
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-09-06,2024-01-08 04:00:00,Charts,48,3,6,4644.09722222222,2421.875,0.694739640458894,0.834566543418717,0.91460695268536,[[0.18043471]],[[0.28278637]],849462
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-09-13,2024-01-22 12:14:41,Charts,49,2,9,5601.8325697626,1436.9012911287,0.292341871291238,0.836008836698459,0.896433616930881,[[0.12857685]],[[0.31745094]],850018
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-09-20,2023-11-25 07:00:00,Charts,48,3,5,3602.43055555555,2326.38888888889,0.463606637344781,0.689471599756132,0.947882765637032,[[0.21655971]],[[0.27702041]],850679
11e84493-6b0e-6dc0-a8d5-a0369fe50396,Top 50 - France,2024-09-27,2023-12-28 07:20:48,Charts,49,2,2,5018.74219075385,5018.74219075385,0.308721901335439,0.308721901335439,0.917167094305933,[[0.15378234]],[[0.15378234]],851222
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2021-10-01,2020-10-18 17:18:08,Charts,43,3,7,4461.87128177393,2093.02325581395,0.547335630669953,0.901340164773091,0.949309677369455,[[0.22766027]],[[0.34102854]],66695
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2021-10-08,2019-07-05 02:10:54,Charts,44,2,10,6487.60330578512,1332.64462809917,0.444591564087917,0.83047176968492,0.961145341749692,[[0.15615819]],[[0.37565772]],66725
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2021-10-15,2021-03-12 17:36:00,Charts,45,2,8,6543.20987654321,1861.72839506173,0.424606833508426,0.894523552293587,0.92873854244546,[[0.14677767]],[[0.33959835]],66750
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2021-10-22,2020-09-14 12:16:44,Charts,43,2,6,5976.20335316387,2103.83991346674,0.361933736416307,0.915449011216592,0.849055955632139,[[0.14563478]],[[0.31112308]],66787
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2021-10-29,2019-12-29 13:48:00,Charts,40,2,10,6012.5,1500.0,0.38055498375087,0.990168655752066,0.930602028569477,[[0.1517463]],[[0.35355537]],66807
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2021-11-05,2019-01-26 02:51:25,Charts,42,3,10,4024.9433106576,1337.86848072562,0.614425075788734,0.940847270354099,0.972626261663299,[[0.25757763]],[[0.38648447]],66851
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2021-11-12,2020-09-10 16:36:55,Charts,39,2,6,5950.0328731098,2294.54306377383,0.399718125468792,0.857740672940827,0.934637168802274,[[0.16188453]],[[0.32118857]],66880
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2021-11-19,2020-10-25 21:08:34,Charts,42,2,7,5283.44671201814,1848.07256235828,0.375168167790357,0.884328116714929,0.960303317430366,[[0.17695007]],[[0.34854856]],66893
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2021-11-26,2020-11-21 13:05:27,Charts,44,5,8,2035.12396694215,1652.89256198347,0.641586689922343,0.871124150569909,0.955852365060213,[[0.31450812]],[[0.34384035]],66922
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2021-12-03,2018-12-05 22:26:05,Charts,46,2,8,5604.91493383743,1625.70888468809,0.38511076351189,0.897473691660704,0.960154027372142,[[0.16925946]],[[0.36678864]],66971
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2021-12-10,2020-02-24 02:08:00,Charts,45,2,10,6306.17283950617,1407.40740740741,0.399418837245797,0.944162754025392,0.993064439714106,[[0.14753841]],[[0.38651398]],66991
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2021-12-17,2020-04-24 07:00:00,Charts,48,3,9,5703.125,1484.375,0.682416126822339,0.91904765138448,1.00526067400766,[[0.2023263]],[[0.38478558]],67052
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2021-12-24,2021-03-29 07:20:48,Charts,49,2,6,5918.36734693878,1811.74510620575,0.394707565155815,0.756268794335238,0.969520426230052,[[0.16110513]],[[0.34521513]],67096
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2021-12-31,2020-09-09 00:00:00,Charts,50,3,6,4600.0,2288.0,0.661667784440825,0.806257008191063,0.977867300950426,[[0.23401501]],[[0.34819664]],67131
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-01-07,2020-05-31 07:00:00,Charts,48,2,5,6467.01388888889,2838.54166666667,0.384238851273231,0.781196792133933,1.02439238180371,[[0.13575105]],[[0.32193041]],67169
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-01-14,2020-06-24 07:30:00,Charts,48,3,7,3567.70833333333,1753.47222222222,0.496072469557274,0.825652837540692,1.00042698909995,[[0.23670101]],[[0.35292558]],67210
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-01-21,2020-07-05 23:01:13,Charts,49,3,7,3810.91211995002,2211.5785089546,0.491121023057318,0.840551703551135,0.951117128708913,[[0.22259994]],[[0.3263195]],67236
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-01-28,2019-07-29 11:12:00,Charts,45,5,5,2622.22222222222,2622.22222222222,0.693823708712402,0.693823708712402,0.952555188101501,[[0.28766923]],[[0.28766923]],67283
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-02-04,2019-10-23 03:12:00,Charts,45,2,5,5200.0,2592.59259259259,0.328579720946484,0.725493833001286,1.00419101512045,[[0.15771827]],[[0.31628969]],67307
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-02-11,2020-02-14 04:00:00,Charts,42,2,5,5283.44671201814,2301.5873015873,0.322759907103888,0.663597016661988,0.971522949975081,[[0.15223143]],[[0.30217923]],67337
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-02-18,2020-02-13 21:52:00,Charts,45,2,10,5713.58024691358,1367.9012345679,0.326670765636979,0.923901435563888,0.941074086722293,[[0.1400248]],[[0.36256975]],67356
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-02-25,2019-10-14 17:21:42,Charts,47,3,7,4006.33770937076,1688.54685377999,0.514115309950383,0.8441218469268,0.893921689843989,[[0.22353597]],[[0.31225894]],67406
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-03-04,2019-02-13 06:00:00,Charts,48,2,8,6050.34722222222,1857.63888888889,0.358249312159035,0.871634399220526,0.895533669265718,[[0.14149604]],[[0.31747684]],67439
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-03-11,2018-09-29 14:36:31,Charts,46,3,10,4659.73534971645,1219.28166351607,0.629271941353602,0.879281722702931,0.950743612194216,[[0.23408556]],[[0.37326967]],67450
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-03-18,2020-04-02 12:32:43,Charts,44,4,4,3006.19834710744,3006.19834710744,0.813394003202409,0.813394003202409,0.974847836229799,[[0.29681651]],[[0.29681651]],67490
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-03-25,2020-11-26 02:40:00,Charts,45,2,6,6088.88888888889,2345.67901234568,0.484576913170252,0.876117430260656,0.962698097351597,[[0.18952341]],[[0.3455395]],67511
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-04-01,2020-08-27 15:25:42,Charts,42,3,7,3548.75283446712,1655.32879818594,0.529406843265734,0.784446375116214,0.930655674878625,[[0.25340272]],[[0.3431267]],67534
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-04-08,2021-08-10 01:06:58,Charts,43,3,10,3704.70524607896,1357.49053542455,0.576376242926751,0.916525211875224,1.00976814063605,[[0.26798909]],[[0.40134709]],67555
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-04-15,2021-12-23 12:34:17,Charts,42,2,9,5918.36734693878,1360.54421768707,0.427889754795254,0.912212475399338,0.954555882508055,[[0.17464888]],[[0.37539639]],67579
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-04-22,2021-11-18 22:21:49,Charts,44,3,10,4225.20661157025,1373.96694214876,0.650657290456135,0.925774474999836,0.9771371878778,[[0.25285922]],[[0.38711633]],67635
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-04-29,2021-03-20 01:38:10,Charts,44,3,10,4183.88429752066,1477.27272727273,0.623027334182148,0.911322467473699,0.929135529445759,[[0.22323035]],[[0.3578807]],67652
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-05-06,2021-12-02 10:26:05,Charts,46,2,5,5765.595463138,3109.64083175803,0.3483566095082,0.714216870943937,0.911732535230464,[[0.14750828]],[[0.2859773]],67704
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-05-13,2020-04-03 22:56:00,Charts,45,2,9,5002.46913580247,1535.8024691358,0.329900805965916,0.845826698439578,0.929861588061505,[[0.16486895]],[[0.34729874]],67749
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-05-20,2020-04-26 07:39:34,Charts,47,2,4,5273.87958352196,2621.09551833409,0.337018918640891,0.567207123613243,0.973176559518708,[[0.1592792]],[[0.27811095]],67799
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-05-27,2019-04-24 18:40:00,Charts,45,4,8,2641.97530864198,1555.55555555556,0.593814852238791,0.837440296853287,0.999411656838339,[[0.27940169]],[[0.36712693]],67842
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-06-03,2018-05-09 01:42:51,Charts,42,2,10,5102.04081632653,1190.47619047619,0.334578361865738,0.885311857310979,1.01798857822749,[[0.16387512]],[[0.39161308]],67882
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-06-10,2017-11-19 19:12:00,Charts,45,2,5,5061.72839506173,2138.27160493827,0.317564595558118,0.650186916154498,0.978366582464543,[[0.15682202]],[[0.30786692]],67925
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-06-17,2020-10-17 20:52:10,Charts,46,3,10,3468.80907372401,1351.60680529301,0.487970391975472,0.860133488194633,0.942139848298175,[[0.2314723]],[[0.3581027]],67959
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-06-24,2020-07-19 11:09:46,Charts,43,3,9,4472.68793942672,1995.67333693889,0.618220002006282,0.987177471803695,0.92181454557874,[[0.19679168]],[[0.34090133]],67980
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-07-01,2021-01-12 08:00:00,Charts,39,3,3,4372.12360289283,4372.12360289283,0.640120869887199,0.640120869887199,1.03044045905133,[[0.22842719]],[[0.22842719]],68000
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-07-08,2020-06-09 15:07:49,Charts,46,2,7,5009.45179584121,1984.87712665406,0.327990383170256,0.799230468560123,0.984326555856366,[[0.16368518]],[[0.32933575]],68052
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-07-15,2020-05-16 20:43:38,Charts,44,2,8,5258.26446280992,1735.53719008264,0.338600512178701,0.958418489258691,0.974171195641469,[[0.16055541]],[[0.34099067]],68075
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-07-22,2020-09-12 22:26:05,Charts,46,2,4,5037.80718336484,2750.47258979206,0.303661352001111,0.536310569751699,0.911612354027705,[[0.15068262]],[[0.25292086]],68126
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-07-29,2021-01-11 16:41:44,Charts,46,2,6,5000.0,2741.02079395085,0.271245024531773,0.880692983983649,0.896780119984997,[[0.13562251]],[[0.2711983]],68153
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-08-05,2020-12-15 14:05:13,Charts,46,3,5,4413.98865784499,2797.73156899811,0.584040796646177,0.834514332255546,0.900557604209858,[[0.19731405]],[[0.26311379]],68215
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-08-12,2020-10-30 00:00:00,Charts,44,2,6,5661.15702479339,2303.71900826446,0.336236393077394,0.872679091625781,0.94338917936761,[[0.14588769]],[[0.30643963]],68267
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-08-19,2022-01-27 18:53:37,Charts,47,2,9,5002.26346763241,2014.48619284744,0.296090090954054,0.897256994417186,0.901052281240127,[[0.14797803]],[[0.32140029]],68292
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-08-26,2022-01-31 11:30:00,Charts,48,2,6,5425.34722222222,2161.45833333333,0.317449712080373,0.74928605366012,0.903615534523254,[[0.14522222]],[[0.28762033]],68345
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-09-02,2022-05-05 15:00:00,Charts,48,2,10,5217.01388888889,1380.20833333333,0.313465775904202,0.869652241067759,0.917931171530351,[[0.14993025]],[[0.35400721]],68345
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-09-09,2022-04-17 18:40:00,Charts,45,2,7,5891.35802469136,1911.11111111111,0.321778226956839,0.848568143738991,0.896684604273613,[[0.13220715]],[[0.31612136]],68315
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-09-16,2021-04-08 19:38:10,Charts,44,4,9,2572.31404958678,1518.59504132231,0.546972331112354,0.85286642502875,0.931605165980847,[[0.26672691]],[[0.34278915]],68351
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-09-23,2022-03-25 13:47:14,Charts,47,3,10,5165.23313716614,1163.42236306021,0.617327266557847,0.880526904536831,0.975866267566389,[[0.21176509]],[[0.38796043]],68414
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-09-30,2022-03-28 19:44:00,Charts,45,2,6,6088.88888888889,2938.27160493827,0.407588526970189,0.892442368505115,0.995657387881918,[[0.1594124]],[[0.32604321]],68427
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-10-07,2021-08-08 00:32:43,Charts,44,2,8,6250.0,1559.9173553719,0.40581677581856,0.919109290557538,1.0420847789362,[[0.15218129]],[[0.37938547]],68435
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-10-14,2022-06-05 12:00:00,Charts,46,2,9,5340.26465028355,1417.76937618147,0.37565000317461,0.975061482945107,1.02261625056843,[[0.17504296]],[[0.39165135]],68445
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-10-21,2019-07-29 02:05:13,Charts,46,2,9,5000.0,1512.28733459357,0.339048230603077,0.908032060922465,1.02948117811418,[[0.16952412]],[[0.39010767]],68471
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-10-28,2021-03-18 08:43:38,Charts,44,3,5,3915.28925619835,2221.07438016529,0.624746977812361,0.751056184065072,1.05072541878554,[[0.25908973]],[[0.34887806]],68485
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-11-04,2020-04-05 06:24:00,Charts,45,3,10,3758.02469135802,1160.49382716049,0.592070854340296,0.898905265738792,1.0246564959134,[[0.25868385]],[[0.40447442]],68550
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-11-11,2022-01-20 07:39:34,Charts,47,5,8,2313.26392032594,1480.30783159801,0.709800295334533,0.823646082143226,1.03590333857016,[[0.33181773]],[[0.38468473]],68592
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-11-18,2022-05-28 15:30:00,Charts,48,2,10,5425.34722222222,1380.20833333333,0.370292322809702,0.940810636796911,1.01210717080836,[[0.16939588]],[[0.3897582]],68601
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-11-25,2022-06-25 00:58:46,Charts,49,3,10,3411.07871720117,1436.9012911287,0.493453023037416,0.968277936347428,0.930362863233439,[[0.23589178]],[[0.35727516]],68651
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-12-02,2021-03-27 01:28:09,Charts,49,2,5,6301.54102457309,2561.43273635985,0.429346817952466,0.759108414483866,0.964291738509261,[[0.15879216]],[[0.31264685]],68679
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-12-09,2019-06-04 23:00:00,Charts,48,2,4,5868.05555555556,3255.20833333333,0.411443128205314,0.700773679585626,0.969033040179545,[[0.17000601]],[[0.29015532]],68697
11e84493-6b26-e814-a42e-a0369fe50396,Viral 50 - France,2022-12-16,2020-08-22 08:48:58,Charts,49,2,7,6751.35360266555,1945.02290712203,0.447867372046847,0.939497482296783,0.991067639423368,[[0.14549627]],[[0.35663725]],68721
